File,InputClass,Prediction,PredictionStatus,Percentage
airport_26_1_msrgb.jpg,airport,runway,Incorrect,0.26897037
airport_45_3_msrgb.jpg,airport,lake_or_pond,Incorrect,0.5672114
airport_55_0_msrgb.jpg,airport,airport,Correct,0.7508936
airport_6_0_msrgb.jpg,airport,airport_terminal,Incorrect,0.28753373
airport_hangar_103_2_msrgb.jpg,airport_hangar,shopping_mall,Incorrect,0.3068928
airport_hangar_16_0_msrgb.jpg,airport_hangar,airport_terminal,Incorrect,0.68984324
airport_hangar_56_0_msrgb.jpg,airport_hangar,solar_farm,Incorrect,0.31108603
airport_hangar_66_8_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.6753004
airport_hangar_72_6_msrgb.jpg,airport_hangar,solar_farm,Incorrect,0.75149745
airport_terminal_156_1_msrgb.jpg,airport_terminal,barn,Incorrect,0.930057
airport_terminal_36_2_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.17251289
airport_terminal_3_3_msrgb.jpg,airport_terminal,airport_hangar,Incorrect,0.9652416
airport_terminal_44_3_msrgb.jpg,airport_terminal,toll_booth,Incorrect,0.5488307
airport_terminal_85_0_msrgb.jpg,airport_terminal,airport_hangar,Incorrect,0.9385297
amusement_park_178_11_msrgb.jpg,amusement_park,zoo,Incorrect,0.29228482
amusement_park_48_1_msrgb.jpg,amusement_park,wind_farm,Incorrect,0.8296523
amusement_park_57_6_msrgb.jpg,amusement_park,parking_lot_or_garage,Incorrect,0.3044408
amusement_park_85_9_msrgb.jpg,amusement_park,port,Incorrect,0.55089647
amusement_park_96_0_msrgb.jpg,amusement_park,place_of_worship,Incorrect,0.64411217
aquaculture_22_3_msrgb.jpg,aquaculture,golf_course,Incorrect,0.30488762
aquaculture_34_2_msrgb.jpg,aquaculture,burial_site,Incorrect,0.15954787
aquaculture_36_4_msrgb.jpg,aquaculture,railway_bridge,Incorrect,0.32336402
aquaculture_45_4_msrgb.jpg,aquaculture,aquaculture,Correct,0.98582363
aquaculture_57_3_msrgb.jpg,aquaculture,flooded_road,Incorrect,0.5244438
archaeological_site_15_7_msrgb.jpg,archaeological_site,airport_terminal,Incorrect,0.7290821
archaeological_site_33_4_msrgb.jpg,archaeological_site,tower,Incorrect,0.2624937
archaeological_site_46_5_msrgb.jpg,archaeological_site,dam,Incorrect,0.45431286
archaeological_site_71_1_msrgb.jpg,archaeological_site,airport,Incorrect,0.74984145
archaeological_site_78_1_msrgb.jpg,archaeological_site,water_treatment_facility,Incorrect,0.32923076
barn_12_4_msrgb.jpg,barn,barn,Correct,0.7311376
barn_201_3_msrgb.jpg,barn,factory_or_powerplant,Incorrect,0.18459098
barn_249_1_msrgb.jpg,barn,crop_field,Incorrect,0.77207136
barn_278_11_msrgb.jpg,barn,airport_terminal,Incorrect,0.90108174
barn_289_4_msrgb.jpg,barn,place_of_worship,Incorrect,0.38140002
border_checkpoint_0_6_msrgb.jpg,border_checkpoint,airport_terminal,Incorrect,0.21418554
border_checkpoint_23_2_msrgb.jpg,border_checkpoint,tunnel_opening,Incorrect,0.14786358
border_checkpoint_28_1_msrgb.jpg,border_checkpoint,flooded_road,Incorrect,0.12612922
border_checkpoint_41_5_msrgb.jpg,border_checkpoint,helipad,Incorrect,0.28912994
border_checkpoint_5_6_msrgb.jpg,border_checkpoint,aquaculture,Incorrect,0.27399182
burial_site_13_6_msrgb.jpg,burial_site,water_treatment_facility,Incorrect,0.80915964
burial_site_149_5_msrgb.jpg,burial_site,solar_farm,Incorrect,0.6520038
burial_site_17_6_msrgb.jpg,burial_site,single-unit_residential,Incorrect,0.2786096
burial_site_40_1_msrgb.jpg,burial_site,tunnel_opening,Incorrect,0.59202164
burial_site_88_2_msrgb.jpg,burial_site,archaeological_site,Incorrect,0.45771995
car_dealership_102_1_msrgb.jpg,car_dealership,fountain,Incorrect,0.29653513
car_dealership_36_1_msrgb.jpg,car_dealership,storage_tank,Incorrect,0.21240287
car_dealership_3_7_msrgb.jpg,car_dealership,port,Incorrect,0.3472919
car_dealership_40_4_msrgb.jpg,car_dealership,factory_or_powerplant,Incorrect,0.4190632
car_dealership_60_3_msrgb.jpg,car_dealership,single-unit_residential,Incorrect,0.2509371
construction_site_11_1_msrgb.jpg,construction_site,single-unit_residential,Incorrect,0.16770387
construction_site_20_3_msrgb.jpg,construction_site,smokestack,Incorrect,0.16120645
construction_site_33_4_msrgb.jpg,construction_site,multi-unit_residential,Incorrect,0.5414921
construction_site_44_7_msrgb.jpg,construction_site,construction_site,Correct,0.2244382
